State/Province,Longitude,Latitude
PA,-78.52,39.97
PA,-79.84,40.14
PA,-80.05,40.34
PA,-80.03,40.34
PA,-80.06,40.34
PA,-80.05,40.35
PA,-75.3,40.65
PA,-75.42,40.66
PA,-76.45,41.01
PA,-76.45,41.01
PA,-76.02,40.2
PA,-78.24,40
PA,-80.1,40.38
PA,-80.11,40.35
PA,-75.4,39.88
PA,-75.35,39.96
PA,-75.35,39.98
PA,-75.32,40.02
PA,-79.95,40.88
PA,-76.93,40.24
PA,-76.93,40.22
PA,-76.94,40.24
PA,-80.17,40.26
PA,-77.18,40.2
PA,-77.16,40.2
PA,-77.16,40.2
PA,-75.24,40.27
PA,-77.63,39.94
PA,-77.63,39.94
PA,-75.16,40.08
PA,-79.38,41.21
PA,-75.7,41.49
PA,-75.48,40.16
PA,-75.29,40.09
PA,-80.11,40.7
PA,-80.08,40.69
PA,-80.11,40.68
PA,-75.41,40.05
PA,-75.64,41.47
PA,-75.13,40.27
PA,-75.13,40.32
PA,-75.13,40.31
PA,-75.17,40.14
PA,-75.31,40.14
PA,-75.27,40.69
PA,-75.28,40.72
PA,-75.44,39.98
PA,-76.59,40.14
PA,-75.83,40.15
PA,-77.07,40.28
PA,-76.16,40.17
PA,-80.1,42.07
PA,-80.13,42.1
PA,-80.09,42.06
PA,-80.09,42.05
PA,-80.09,42.13
PA,-80.1,42.06
PA,-75.62,40.03
PA,-75.63,40.03
PA,-75.66,40.05
PA,-75.63,40.04
PA,-75.63,40.03
PA,-75.66,40.05
PA,-80.18,40.45
PA,-75,40.15
PA,-75.21,40.11
PA,-75.21,40.1
PA,-77.2,39.84
PA,-79.94,40.64
PA,-80.01,40.62
PA,-75.53,39.88
PA,-75.54,39.86
PA,-75.54,39.88
PA,-79.5,40.3
PA,-79.58,40.31
PA,-80.16,41.14
PA,-76.99,39.83
PA,-76.96,39.77
PA,-76.86,40.33
PA,-76.81,40.25
PA,-76.81,40.31
PA,-76.82,40.28
PA,-76.85,40.3
PA,-76.83,40.25
PA,-75.3,39.97
PA,-75.32,39.97
PA,-75.34,40.56
PA,-80.45,41.23
PA,-76.68,40.26
PA,-76.65,40.27
PA,-76.65,40.29
PA,-76.79,40.22
PA,-75.13,40.18
PA,-75.09,40.09
PA,-75.07,40.17
PA,-79.18,40.61
PA,-79.16,40.62
PA,-79.69,40.32
PA,-75.09,40.26
PA,-75.13,40.1
PA,-75.64,40.97
PA,-78.85,40.28
PA,-75.68,39.86
PA,-75.39,40.09
PA,-75.39,40.09
PA,-75.4,40.08
PA,-75.36,40.09
PA,-75.36,40.09
PA,-75.39,40.09
PA,-75.38,40.09
PA,-75.37,40.09
PA,-75.78,40.51
PA,-76.2,40.03
PA,-76.22,40.03
PA,-76.34,40.07
PA,-76.34,40.07
PA,-76.34,40.04
PA,-76.32,40.08
PA,-74.88,40.18
PA,-74.91,40.18
PA,-74.88,40.18
PA,-74.88,40.18
PA,-75.29,40.25
PA,-79.39,40.29
PA,-76.57,40.21
PA,-75.41,40.56
PA,-76.89,40.96
PA,-76.88,40.98
PA,-75.65,40.06
PA,-76.3,40.13
PA,-76.31,40.13
PA,-77.46,41.14
PA,-76.8,40.31
PA,-75.52,40.05
PA,-80.08,40.28
PA,-80.13,40.27
PA,-80.1,40.3
PA,-77.03,40.25
PA,-77.01,40.25
PA,-77.01,40.25
PA,-76.98,40.19
PA,-75.38,39.92
PA,-76.76,40.2
PA,-80.3,40.68
PA,-80.3,40.68
PA,-79.79,40.43
PA,-79.77,40.44
PA,-75.24,40.24
PA,-80.22,40.52
PA,-75.68,41.36
PA,-75.33,41.1
PA,-76.83,41.24
PA,-79.7,40.43
PA,-74.95,40.36
PA,-79.75,40.59
PA,-79.57,40.21
PA,-77.56,40.14
PA,-74.94,40.23
PA,-75.39,39.99
PA,-75.4,40.13
PA,-79.69,40.32
PA,-75.25,40.22
PA,-75.24,40.23
PA,-75.24,40.24
PA,-75.45,40.13
PA,-75.49,40.04
PA,-75.21,39.95
PA,-75.15,39.95
PA,-75.21,40.03
PA,-75.17,39.92
PA,-75.19,39.95
PA,-75.15,40.04
PA,-75.23,40.03
PA,-75.23,40
PA,-75.16,39.95
PA,-75.17,39.95
PA,-75.17,39.95
PA,-75.21,40.01
PA,-75.15,39.98
PA,-75.15,40
PA,-75.17,39.95
PA,-75.16,39.95
PA,-75.16,39.94
PA,-75.15,39.94
PA,-75.21,40.01
PA,-75.02,40.1
PA,-75.2,39.95
PA,-75.19,39.96
PA,-75.01,40.1
PA,-75.21,40.08
PA,-75.17,39.95
PA,-75.16,39.95
PA,-75.2,39.95
PA,-75.17,39.95
PA,-75.17,39.95
PA,-75.06,40.05
PA,-75.19,39.95
PA,-75.01,40.07
PA,-75.19,39.95
PA,-75.16,39.95
PA,-75.16,39.95
PA,-75.15,39.95
PA,-75.09,39.99
PA,-75.17,39.95
PA,-75.16,39.95
PA,-75.22,40
PA,-75.16,39.95
PA,-75.17,39.96
PA,-74.96,40.09
PA,-75.17,39.95
PA,-75.25,39.88
PA,-75.19,39.95
PA,-75.17,39.95
PA,-80.26,40.5
PA,-79.96,40.44
PA,-79.96,40.44
PA,-79.92,40.44
PA,-79.99,40.44
PA,-80.01,40.45
PA,-79.92,40.43
PA,-80.07,40.39
PA,-80.05,40.42
PA,-80.26,40.5
PA,-80.01,40.53
PA,-80,40.44
PA,-79.94,40.46
PA,-79.94,40.46
PA,-79.92,40.46
PA,-80.05,40.55
PA,-80.16,40.45
PA,-80.15,40.44
PA,-80.04,40.4
PA,-79.93,40.46
PA,-80.16,40.45
PA,-80.06,40.34
PA,-80.01,40.54
PA,-80.05,40.36
PA,-79.95,40.46
PA,-79.95,40.44
PA,-80.02,40.55
PA,-79.85,40.52
PA,-79.85,40.5
PA,-80,40.44
PA,-80,40.44
PA,-79.77,40.44
PA,-79.99,40.44
PA,-80.01,40.53
PA,-80.07,40.54
PA,-79.81,40.43
PA,-80,40.44
PA,-79.99,40.44
PA,-79.98,40.43
PA,-79.96,40.44
PA,-80,40.44
PA,-79.93,40.45
PA,-80,40.44
PA,-80,40.44
PA,-80.18,40.45
PA,-77.28,40.21
PA,-75.29,40.1
PA,-75.29,40.1
PA,-75.29,40.11
PA,-75.57,40.24
PA,-75.36,40.45
PA,-75.37,40.46
PA,-75.86,40.31
PA,-75.14,40.12
PA,-75.5,40.21
PA,-75.5,40.21
PA,-75.32,41.06
PA,-75.67,41.41
PA,-75.66,41.41
PA,-76.83,40.84
PA,-76.87,40.8
PA,-76.84,40.84
PA,-80.18,40.54
PA,-80.19,40.54
PA,-77.52,40.06
PA,-76.67,39.77
PA,-80.05,41.06
PA,-79.2,40.1
PA,-79.12,40.03
PA,-79.08,40.02
PA,-75.44,40.08
PA,-75.35,39.91
PA,-75.34,39.91
PA,-75.23,40.19
PA,-77.86,40.8
PA,-77.84,40.79
PA,-77.86,40.79
PA,-77.91,40.81
PA,-75.65,40.26
PA,-75.65,40.26
PA,-75.2,40.98
PA,-79.8,40.57
PA,-75.93,40.4
PA,-74.96,40.14
PA,-75.56,40.57
PA,-75.6,40.55
PA,-79.76,39.91
PA,-77.86,40.81
PA,-75.29,39.96
PA,-75.04,40.17
PA,-79.81,40.52
PA,-75.35,40.04
PA,-75.1,40.21
PA,-75.14,40.22
PA,-80.22,40.19
PA,-80.23,40.18
PA,-78.09,40.06
PA,-75.38,40.04
PA,-75.37,40.04
PA,-75.43,40.07
PA,-75.6,39.95
PA,-75.58,39.97
PA,-75.57,40
PA,-75.61,39.96
PA,-75.87,39.82
PA,-79.92,40.41
PA,-79.92,40.41
PA,-76,40.34
PA,-75.56,39.9
PA,-80.05,40.62
PA,-80.09,40.62
PA,-80.06,40.63
PA,-75.48,40.63
PA,-75.48,40.63
PA,-75.89,41.24
PA,-75.86,41.24
PA,-77,41.24
PA,-75.12,40.14
PA,-75.12,40.14
PA,-75.27,40
PA,-75.28,40
PA,-75.98,40.34
PA,-74.86,40.2
PA,-74.84,40.24
PA,-76.68,39.94
PA,-76.73,39.98
PA,-76.78,39.96
PA,-76.77,39.98
PA,-76.69,39.94
PA,-76.68,39.98
PA,-76.68,39.91
RI,-71.3,41.74
RI,-71.46,41.76
RI,-71.45,41.66
RI,-71.48,41.94
RI,-71.48,41.94
RI,-71.3,41.52
RI,-71.5,41.58
RI,-71.31,41.49
RI,-71.42,41.83
RI,-71.42,41.83
RI,-71.41,41.82
RI,-71.41,41.83
RI,-71.41,41.82
RI,-71.39,41.79
RI,-71.39,41.83
RI,-71.4,41.83
RI,-71.41,41.84
RI,-71.42,41.82
RI,-71.53,41.87
RI,-71.52,41.87
RI,-71.49,41.44
RI,-71.41,41.73
RI,-71.48,41.72
RI,-71.5,41.7
RI,-71.48,41.72
RI,-71.44,41.73
RI,-71.44,41.73
SC,-81.77,33.57
SC,-81.72,33.52
SC,-81.72,33.53
SC,-82.68,34.55
SC,-82.63,34.53
SC,-80.69,32.44
SC,-80.85,32.25
SC,-80.86,32.27
SC,-80.82,32.24
SC,-80.85,32.26
SC,-80,32.81
SC,-79.93,32.78
SC,-80.03,32.79
SC,-79.93,32.78
SC,-79.99,32.78
SC,-79.94,32.79
SC,-79.98,32.76
SC,-79.95,32.78
SC,-80,32.78
SC,-79.97,32.78
SC,-79.94,32.79
SC,-79.93,32.79
SC,-79.94,32.74
SC,-79.94,32.78
SC,-82.8,34.7
SC,-82.83,34.68
SC,-82.83,34.69
SC,-82.84,34.68
SC,-80.88,34.11
SC,-80.96,34.02
SC,-81.16,34.08
SC,-80.97,33.98
SC,-80.95,34.14
SC,-80.88,34.13
SC,-81.03,34
SC,-81.16,34.07
SC,-80.88,34.12
SC,-81.04,34
SC,-80.93,34.01
SC,-81.02,34
SC,-80.97,33.98
SC,-81.17,34.07
SC,-79.01,33.8
SC,-82.54,34.83
SC,-79.83,34.19
SC,-79.76,34.2
SC,-79.81,34.19
SC,-80.97,35.03
SC,-80.94,35.06
SC,-80.84,34.94
SC,-80.97,35.03
SC,-80.99,35.06
SC,-81.71,35.08
SC,-82.26,34.86
SC,-82.34,34.85
SC,-82.33,34.85
SC,-82.3,34.83
SC,-82.33,34.85
SC,-82.4,34.89
SC,-82.4,34.85
SC,-82.4,34.85
SC,-82.36,34.87
SC,-82.41,34.82
SC,-82.39,34.82
SC,-82.28,34.82
SC,-82.17,34.2
SC,-82.18,34.21
SC,-82.27,34.94
SC,-82.27,34.95
SC,-80.76,32.16
SC,-80.71,32.22
SC,-80.76,32.15
SC,-80.72,32.19
SC,-82,35.06
SC,-81.19,34.09
SC,-80.15,32.61
SC,-82.22,35.13
SC,-81.2,34.01
SC,-81.15,34.01
SC,-81.22,34
SC,-79.83,32.83
SC,-79.89,32.8
SC,-79.86,32.84
SC,-79.87,32.79
SC,-79.79,32.86
SC,-79.82,32.84
SC,-79.82,32.9
SC,-79.83,32.83
SC,-79.01,33.58
SC,-78.88,33.72
SC,-78.82,33.75
SC,-78.86,33.71
SC,-78.99,33.64
SC,-78.82,33.74
SC,-78.87,33.7
SC,-78.88,33.69
SC,-78.92,33.7
SC,-78.77,33.78
SC,-78.89,33.71
SC,-78.98,33.65
SC,-78.97,33.76
SC,-78.97,33.76
SC,-81.96,33.5
SC,-80.06,32.98
SC,-80.02,32.87
SC,-80.04,32.93
SC,-80.02,32.87
SC,-80.04,32.94
SC,-78.67,33.83
SC,-79.1,33.47
SC,-82.71,34.89
SC,-81.03,34.98
SC,-81.03,34.94
SC,-80.98,34.94
SC,-80.99,34.98
SC,-82.94,34.7
SC,-82.26,34.71
SC,-82.26,34.71
SC,-81.99,34.94
SC,-81.9,34.93
SC,-82.01,34.94
SC,-81.93,34.97
SC,-80.18,33
SC,-80.14,33.04
SC,-80.14,32.94
SC,-80.16,33.04
SC,-80.16,33.03
SC,-80.39,33.96
SC,-82.28,34.94
SC,-81.11,34
SC,-83.04,34.75
SD,-98.44,45.46
SD,-98.44,45.46
SD,-96.77,44.3
SD,-103.73,44.38
SD,-103.18,44.1
SD,-103.21,44.08
SD,-103.23,44.08
SD,-103.25,44.08
SD,-103.21,44.11
SD,-103.23,44.07
SD,-103.25,44.08
SD,-96.77,43.51
SD,-96.67,43.53
SD,-96.77,43.51
SD,-96.69,43.55
SD,-96.77,43.51
SD,-96.73,43.52
SD,-96.75,43.5
SD,-96.77,43.51
SD,-96.73,43.54
SD,-96.79,43.53
SD,-96.65,43.54
SD,-103.86,44.5
SD,-97.07,44.89
SD,-97.4,42.89
TN,-83.99,35.81
TN,-83.98,35.81
TN,-86.66,36.05
TN,-84.61,35.45
TN,-89.84,35.21
TN,-86.96,36.04
TN,-86.78,36.04
TN,-86.69,36
TN,-86.8,36.04
TN,-86.79,36.03
TN,-85.3,35.05
TN,-85.31,35.05
TN,-85.16,35.03
TN,-85.16,35.04
TN,-85.29,35.05
TN,-85.21,35.01
TN,-85.16,35.03
TN,-87.35,36.53
TN,-87.41,36.58
TN,-87.27,36.51
TN,-87.31,36.56
TN,-87.29,36.59
TN,-84.88,35.16
TN,-84.84,35.26
TN,-84.86,35.21
TN,-89.73,35.05
TN,-89.69,35.05
TN,-89.69,35.05
TN,-87.06,35.6
TN,-85.51,36.14
TN,-85.5,36.17
TN,-89.73,35.16
TN,-89.8,35.14
TN,-89.79,35.15
TN,-89.79,35.17
TN,-85.04,35.96
TN,-84.12,35.9
TN,-84.18,35.88
TN,-83.92,36.05
TN,-86.88,35.89
TN,-86.83,35.92
TN,-86.82,35.95
TN,-86.81,35.96
TN,-86.81,35.96
TN,-86.83,35.91
TN,-86.8,35.96
TN,-86.87,35.92
TN,-86.47,36.38
TN,-86.52,36.35
TN,-83.52,35.71
TN,-89.76,35.06
TN,-89.81,35.09
TN,-89.81,35.1
TN,-86.7,36.33
TN,-84.55,35.89
TN,-86.62,36.3
TN,-86.59,36.35
TN,-86.62,36.33
TN,-86.59,36.33
TN,-86.62,36.19
TN,-86.6,36.21
TN,-85.24,35.12
TN,-85.25,35.15
TN,-88.85,35.67
TN,-88.83,35.66
TN,-88.86,35.68
TN,-88.86,35.69
TN,-88.83,35.7
TN,-82.37,36.31
TN,-82.38,36.3
TN,-82.37,36.3
TN,-82.37,36.34
TN,-82.38,36.34
TN,-82.49,36.29
TN,-82.52,36.54
TN,-82.49,36.55
TN,-83.94,35.95
TN,-84.09,35.94
TN,-84.15,35.9
TN,-84.04,35.93
TN,-83.92,35.96
TN,-83.97,36.01
TN,-84.09,35.91
TN,-83.93,35.95
TN,-84.07,35.86
TN,-84.04,35.93
TN,-84.09,35.91
TN,-84.09,35.92
TN,-84.04,35.93
TN,-83.89,36.04
TN,-83.93,35.95
TN,-84.1,35.87
TN,-83.99,35.94
TN,-84.15,35.9
TN,-84.05,35.92
TN,-89.76,35.21
TN,-89.76,35.2
TN,-86.29,36.19
TN,-84.26,35.8
TN,-84.27,35.82
TN,-86.7,36.3
TN,-86.05,35.46
TN,-83.99,35.75
TN,-83.99,35.75
TN,-89.87,35.1
TN,-89.99,35.15
TN,-89.98,35.05
TN,-89.95,35.13
TN,-89.9,35.11
TN,-89.87,35.17
TN,-89.91,35.12
TN,-89.86,35.1
TN,-89.79,35.2
TN,-90,35.14
TN,-89.86,35.13
TN,-89.8,35.2
TN,-90,35.14
TN,-89.8,35.05
TN,-89.98,35.05
TN,-89.86,35.1
TN,-89.84,35.07
TN,-90.05,35.14
TN,-89.98,35.05
TN,-90.04,35.15
TN,-89.89,35.11
TN,-89.79,35.2
TN,-89.79,35.2
TN,-89.89,35.36
TN,-83.35,36.2
TN,-86.51,36.17
TN,-86.52,36.23
TN,-86.51,36.16
TN,-86.39,35.87
TN,-86.42,35.85
TN,-86.44,35.86
TN,-86.35,35.83
TN,-86.36,35.85
TN,-86.4,35.79
TN,-86.44,35.84
TN,-86.35,35.87
TN,-86.49,35.84
TN,-86.42,35.85
TN,-86.8,36.11
TN,-86.85,36.13
TN,-86.8,36.15
TN,-86.82,36.11
TN,-86.78,36.16
TN,-86.78,36.17
TN,-86.69,36.2
TN,-86.83,36.17
TN,-86.85,36.12
TN,-86.78,36.16
TN,-86.67,36.13
TN,-86.81,36.11
TN,-86.67,36.14
TN,-86.79,36.03
TN,-86.82,36.11
TN,-86.75,36.04
TN,-86.67,36.14
TN,-86.81,36.15
TN,-86.92,36.07
TN,-86.65,36.09
TN,-86.82,36.11
TN,-86.81,36.14
TN,-86.89,36.13
TN,-86.8,36.19
TN,-84.26,36.01
TN,-84.26,36.01
TN,-83.58,35.8
TN,-83.58,35.81
TN,-84,36.05
TN,-84,36.05
TN,-84.06,36.05
TN,-83.57,35.83
TN,-83.57,35.88
TN,-86.56,35.98
TN,-86.56,35.98
TN,-86.94,35.74
TN,-86.91,35.78
TN,-86.91,35.78
TX,-99.76,32.4
TX,-99.76,32.43
TX,-99.76,32.4
TX,-99.69,32.48
TX,-99.7,32.39
TX,-99.71,32.46
TX,-96.85,32.94
TX,-96.84,32.95
TX,-96.82,32.95
TX,-96.68,33.09
TX,-96.68,33.14
TX,-96.64,33.08
TX,-96.66,33.12
TX,-96.65,33.12
TX,-96.7,33.11
TX,-96.68,33.09
TX,-96.68,33.1
TX,-96.7,33.1
TX,-95.25,29.4
TX,-95.23,29.43
TX,-101.8,35.19
TX,-101.94,35.18
TX,-101.93,35.19
TX,-101.87,35.19
TX,-97.11,32.67
TX,-97.15,32.72
TX,-97.11,32.73
TX,-97.1,32.78
TX,-97.11,32.68
TX,-97.14,32.68
TX,-97.15,32.72
TX,-97.13,32.68
TX,-97.13,32.68
TX,-97.19,32.68
TX,-97.11,32.73
TX,-97.1,32.77
TX,-97.13,32.67
TX,-97.2,32.68
TX,-97.12,32.72
TX,-97.13,32.75
TX,-95.17,30
TX,-97.8,30.28
TX,-97.75,30.26
TX,-97.87,30.23
TX,-97.73,30.24
TX,-97.79,30.17
TX,-97.85,30.18
TX,-97.76,30.35
TX,-97.74,30.36
TX,-97.83,30.45
TX,-97.81,30.48
TX,-97.74,30.27
TX,-97.74,30.39
TX,-97.81,30.26
TX,-97.69,30.22
TX,-97.74,30.3
TX,-97.75,30.27
TX,-97.75,30.39
TX,-97.76,30.22
TX,-97.79,30.23
TX,-97.74,30.27
TX,-97.74,30.31
TX,-97.85,30.41
TX,-97.8,30.28
TX,-97.81,30.26
TX,-97.76,30.3
TX,-97.79,30.24
TX,-97.93,30.3
TX,-97.75,30.31
TX,-97.74,30.26
TX,-97.74,30.44
TX,-97.74,30.29
TX,-97.75,30.4
TX,-97.74,30.28
TX,-97.76,30.37
TX,-97.85,30.4
TX,-97.74,30.23
TX,-97.69,30.41
TX,-97.85,30.18
TX,-97.7,30.3
TX,-97.76,30.24
TX,-97.88,30.2
TX,-97.74,30.28
TX,-97.73,30.28
TX,-97.73,30.4
TX,-97.75,30.27
TX,-97.83,30.29
TX,-97.71,30.31
TX,-97.74,30.29
TX,-97.79,30.16
TX,-97.88,30.39
TX,-97.8,30.48
TX,-97.74,30.27
TX,-97.84,30.22
TX,-97.7,30.42
TX,-97.79,30.45
TX,-97.76,30.25
TX,-97.82,30.21
TX,-97.83,30.23
TX,-97.78,30.28
TX,-97.76,30.34
TX,-98.55,29.49
TX,-97.13,33.08
TX,-97.13,33.08
TX,-97.33,30.11
TX,-94.98,29.79
TX,-94.98,29.77
TX,-94.98,29.77
TX,-94.98,29.81
TX,-94.15,30.13
TX,-94.17,30.12
TX,-94.13,30.07
TX,-94.17,30.12
TX,-97.13,32.84
TX,-95.47,29.71
TX,-97.45,31.05
TX,-97.46,32.68
TX,-98.74,29.78
TX,-96.39,30.14
TX,-97.51,25.97
TX,-97.51,25.97
TX,-97.5,25.95
TX,-98.98,31.73
TX,-96.33,30.66
TX,-96.34,30.67
TX,-96.35,30.64
TX,-97.82,30.09
TX,-98.42,29.8
TX,-97.31,32.54
TX,-97.35,32.52
TX,-97.32,32.56
TX,-97.35,32.52
TX,-101.92,34.98
TX,-96.88,33.02
TX,-96.84,33.03
TX,-96.92,32.97
TX,-96.91,33.02
TX,-96.89,33.03
TX,-96.91,33
TX,-96.94,32.59
TX,-96.94,32.6
TX,-97.81,30.53
TX,-97.83,30.48
TX,-97.83,30.48
TX,-97.81,30.53
TX,-97.78,30.53
TX,-97.8,30.47
TX,-97.41,32.34
TX,-95.42,29.04
TX,-96.31,30.61
TX,-96.35,30.62
TX,-96.32,30.64
TX,-96.35,30.62
TX,-96.28,30.59
TX,-96.34,30.61
TX,-96.34,30.62
TX,-96.32,30.61
TX,-96.29,30.58
TX,-97.1,32.88
TX,-97.15,32.89
TX,-95.46,30.21
TX,-95.48,30.32
TX,-95.5,30.33
TX,-95.48,30.33
TX,-98.32,29.5
TX,-96.99,32.97
TX,-96.99,32.97
TX,-97.88,31.12
TX,-97.04,33.13
TX,-97.37,27.71
TX,-97.38,27.69
TX,-97.37,27.71
TX,-97.33,27.72
TX,-97.39,27.74
TX,-95.06,29.89
TX,-96.99,33.23
TX,-97.35,32.57
TX,-95.69,29.97
TX,-95.76,30
TX,-95.69,29.92
TX,-95.71,29.95
TX,-95.69,29.97
TX,-95.62,29.99
TX,-95.67,29.96
TX,-95.69,29.97
TX,-96.78,32.84
TX,-96.79,32.96
TX,-96.78,32.84
TX,-96.82,32.93
TX,-96.8,32.91
TX,-96.86,32.86
TX,-96.8,32.79
TX,-96.78,32.84
TX,-96.77,32.86
TX,-97.04,32.9
TX,-96.75,32.81
TX,-96.77,32.84
TX,-96.77,32.98
TX,-96.82,32.93
TX,-96.85,32.84
TX,-96.77,32.87
TX,-96.85,32.86
TX,-96.77,32.86
TX,-96.9,32.76
TX,-96.8,32.79
TX,-96.8,32.8
TX,-96.78,32.79
TX,-96.73,32.81
TX,-96.79,32.85
TX,-96.79,32.8
TX,-96.77,32.85
TX,-96.8,32.78
TX,-96.75,32.86
TX,-96.87,32.82
TX,-96.76,32.87
TX,-96.75,32.84
TX,-96.8,32.82
TX,-97.04,32.89
TX,-97.04,32.9
TX,-96.8,32.78
TX,-96.75,32.87
TX,-97.02,32.88
TX,-96.83,33
TX,-96.77,32.87
TX,-96.79,32.81
TX,-96.7,32.83
TX,-96.8,32.81
TX,-96.83,32.83
TX,-96.86,32.65
TX,-96.8,32.78
TX,-96.83,32.81
TX,-96.75,32.91
TX,-96.81,32.87
TX,-96.86,33
TX,-96.89,32.86
TX,-96.79,33
TX,-96.8,32.79
TX,-96.81,32.95
TX,-96.84,32.86
TX,-96.77,32.93
TX,-96.77,32.91
TX,-96.74,32.9
TX,-96.85,32.91
TX,-96.82,32.93
TX,-97.04,32.91
TX,-96.8,32.84
TX,-96.79,32.82
TX,-96.85,32.84
TX,-97.04,32.9
TX,-96.82,32.84
TX,-96.81,32.81
TX,-96.83,32.8
TX,-96.83,32.81
TX,-96.78,32.84
TX,-96.72,32.9
TX,-97.04,32.9
TX,-96.82,32.85
TX,-96.77,32.95
TX,-97.04,32.9
TX,-96.8,32.78
TX,-96.8,32.9
TX,-96.77,32.85
TX,-96.8,32.93
TX,-96.9,32.7
TX,-96.81,32.81
TX,-97.04,32.9
TX,-96.77,32.98
TX,-97.04,32.9
TX,-97.04,32.9
TX,-96.86,32.74
TX,-96.77,32.87
TX,-97.03,32.89
TX,-96.82,32.92
TX,-96.87,32.91
TX,-97.6,33.23
TX,-95.12,29.68
TX,-95.11,29.66
TX,-100.9,29.39
TX,-97.13,33.23
TX,-97.11,33.14
TX,-97.14,33.23
TX,-97.16,33.23
TX,-97.15,33.21
TX,-97.1,33.19
TX,-97.16,33.23
TX,-97.11,33.19
TX,-97.14,33.23
TX,-97.11,33.19
TX,-96.82,32.6
TX,-96.86,32.6
TX,-95.08,29.45
TX,-96.92,32.65
TX,-98.16,26.26
TX,-98.19,26.31
TX,-106.3,31.72
TX,-106.5,31.77
TX,-106.27,31.76
TX,-106.58,31.87
TX,-106.4,31.8
TX,-106.57,31.84
TX,-106.32,31.77
TX,-106.38,31.77
TX,-106.38,31.77
TX,-106.5,31.77
TX,-106.27,31.79
TX,-106.53,31.83
TX,-106.58,31.91
TX,-106.41,31.79
TX,-106.58,31.87
TX,-106.49,31.76
TX,-106.39,31.78
TX,-106.4,31.8
TX,-106.44,31.9
TX,-106.27,31.76
TX,-106.39,31.8
TX,-96.62,32.33
TX,-97.1,32.88
TX,-97.1,32.84
TX,-97.1,32.88
TX,-96.97,32.92
TX,-97.04,33.04
TX,-97.05,33.01
TX,-97.06,33.07
TX,-97.08,33.07
TX,-97.04,33.04
TX,-97.07,32.99
TX,-97.08,33.07
TX,-97.07,33.03
TX,-97.04,33.04
TX,-97.06,33.07
TX,-97.28,32.66
TX,-96.45,32.74
TX,-96.46,32.74
TX,-98.43,29.47
TX,-97.42,32.66
TX,-97.32,32.9
TX,-97.34,32.73
TX,-97.34,32.73
TX,-97.41,32.73
TX,-97.38,32.88
TX,-97.41,32.68
TX,-97.34,32.74
TX,-97.33,32.75
TX,-97.37,32.64
TX,-97.32,32.63
TX,-97.39,32.73
TX,-97.29,32.86
TX,-97.43,32.75
TX,-97.3,32.96
TX,-97.36,32.73
TX,-97.06,32.82
TX,-97.36,32.71
TX,-97.41,32.68
TX,-97.4,32.67
TX,-97.48,32.76
TX,-97.39,32.71
TX,-97.4,32.68
TX,-97.32,32.9
TX,-97.43,32.81
TX,-97.42,32.73
TX,-97.31,32.91
TX,-97.38,32.67
TX,-97.36,32.73
TX,-97.32,32.86
TX,-97.35,32.75
TX,-97.29,32.89
TX,-95.19,29.51
TX,-95.15,29.54
TX,-95.15,29.54
TX,-95.16,29.52
TX,-96.81,33.1
TX,-96.84,33.11
TX,-96.81,33.1
TX,-96.74,33.17
TX,-96.84,33.18
TX,-96.8,33.12
TX,-96.81,33.11
TX,-96.73,33.17
TX,-96.84,33.18
TX,-96.73,33.13
TX,-96.8,33.14
TX,-96.86,33.15
TX,-96.81,33.11
TX,-96.89,33.18
TX,-97.35,32.76
TX,-106.41,31.81
TX,-106.41,31.81
TX,-97.33,32.75
TX,-97.42,32.97
TX,-97.33,32.75
TX,-95.85,29.7
TX,-97.15,33.62
TX,-94.83,29.27
TX,-94.82,29.27
TX,-94.79,29.31
TX,-94.83,29.27
TX,-96.65,32.86
TX,-96.66,32.86
TX,-96.64,32.96
TX,-96.65,32.97
TX,-96.6,32.84
TX,-96.61,32.94
TX,-96.62,32.96
TX,-96.67,32.96
TX,-97.7,30.63
TX,-97.69,30.63
TX,-97.72,30.68
TX,-97.68,30.65
TX,-97.78,32.43
TX,-97.73,32.46
TX,-97.73,32.46
TX,-97,32.67
TX,-97.06,32.64
TX,-96.99,32.76
TX,-97.06,32.65
TX,-97.06,32.69
TX,-97.01,32.68
TX,-97.09,32.93
TX,-97.04,32.97
TX,-97.04,32.97
TX,-97.12,32.92
TX,-97.05,32.95
TX,-97.07,32.94
TX,-97.09,32.93
TX,-97.1,32.94
TX,-96.11,33.09
TX,-97.26,32.86
TX,-97.67,31.07
TX,-97.67,31.07
TX,-97.72,26.19
TX,-97.67,26.17
TX,-97.69,26.21
TX,-97.72,26.18
TX,-98.68,29.56
TX,-97.04,33.13
TX,-97.09,32.01
TX,-95.5,29.85
TX,-95.6,29.74
TX,-95.22,29.98
TX,-95.38,30.02
TX,-95.46,29.67
TX,-95.37,29.76
TX,-95.13,29.55
TX,-95.56,29.77
TX,-95.65,29.88
TX,-95.5,29.72
TX,-95.5,29.74
TX,-95.41,29.81
TX,-95.55,29.77
TX,-95.46,29.69
TX,-95.44,29.73
TX,-95.56,29.77
TX,-95.61,29.92
TX,-95.59,29.78
TX,-95.35,29.99
TX,-95.26,29.67
TX,-95.34,29.72
TX,-95.33,29.99
TX,-95.36,29.75
TX,-95.41,29.79
TX,-95.48,29.73
TX,-95.46,29.75
TX,-95.54,29.78
TX,-95.4,29.72
